rosbagTimestamp,x,y,z
1664550755114293853,3487.0,1404.0,480.0
1664550755174741556,3487.0,1404.0,480.0
1664550755234472875,3487.0,1404.0,480.0
1664550755294304807,3487.0,1404.0,480.0
1664550755353601956,3487.0,1404.0,480.0
1664550755413615004,3487.0,1404.0,480.0
1664550755474856003,3487.0,1404.0,480.0
1664550755535018428,3487.0,1404.0,480.0
1664550755594375664,3487.0,1404.0,480.0
1664550755654010763,3472.0,1415.0,480.0
1664550755714962796,3462.0,1417.0,480.0
1664550755774839932,3458.0,1417.0,480.0
1664550755834468178,3455.0,1420.0,480.0
1664550755894957718,3459.0,1426.0,480.0
1664550755954292985,3458.0,1437.0,480.0
1664550756014762424,3462.0,1447.0,480.0
1664550756076787193,3463.0,1453.0,480.0
1664550756137094811,3469.0,1460.0,480.0
1664550756196641416,3470.0,1468.0,480.0
1664550756257819721,3481.0,1462.0,480.0
1664550756315713790,3488.0,1463.0,480.0
1664550756373660641,3490.0,1466.0,480.0
1664550756431058371,3491.0,1466.0,480.0
1664550756491603321,3491.0,1467.0,480.0
1664550756551906744,3491.0,1466.0,480.0
1664550756611478187,3490.0,1465.0,480.0
1664550756670823329,3490.0,1465.0,480.0
1664550756731563604,3489.0,1464.0,480.0
1664550756793958937,3489.0,1464.0,480.0
1664550756852698222,3489.0,1464.0,480.0
1664550756912808070,3490.0,1464.0,480.0
1664550756973945645,3491.0,1464.0,480.0
1664550757032859948,3491.0,1465.0,480.0
1664550757093572177,3492.0,1466.0,480.0
1664550757152661489,3493.0,1469.0,480.0
1664550757212374884,3494.0,1470.0,480.0
1664550757273099332,3496.0,1472.0,480.0
1664550757332903455,3497.0,1474.0,480.0
1664550757393814559,3498.0,1476.0,480.0
1664550757453268618,3499.0,1477.0,480.0
1664550757512246515,3499.0,1479.0,480.0
1664550757572495137,3500.0,1480.0,480.0
1664550757631411493,3501.0,1481.0,480.0
1664550757692547461,3502.0,1483.0,480.0
1664550757753417558,3502.0,1484.0,480.0
1664550757812228133,3503.0,1485.0,480.0
1664550757873903462,3504.0,1486.0,480.0
1664550757932924439,3505.0,1486.0,480.0
1664550757992990379,3506.0,1487.0,480.0
1664550758052305507,3507.0,1488.0,480.0
1664550758112064733,3508.0,1489.0,480.0
1664550758171047115,3510.0,1489.0,480.0
1664550758231723208,3511.0,1490.0,480.0
1664550758290723643,3512.0,1490.0,480.0
1664550758349013905,3513.0,1490.0,480.0
1664550758407786860,3514.0,1490.0,480.0
1664550758468244204,3515.0,1490.0,480.0
1664550758527955779,3516.0,1491.0,480.0
1664550758589714812,3516.0,1491.0,480.0
1664550758649494244,3517.0,1491.0,480.0
1664550758709671675,3517.0,1491.0,480.0
1664550758769737778,3517.0,1492.0,480.0
1664550758829400260,3517.0,1492.0,480.0
1664550758889722443,3517.0,1492.0,480.0
1664550758992852418,3517.0,1492.0,480.0
1664550759053006508,3517.0,1492.0,480.0
1664550759112626799,3517.0,1492.0,480.0
1664550759172529593,3517.0,1491.0,480.0
1664550759232892809,3517.0,1491.0,480.0
1664550759293016493,3516.0,1491.0,480.0
1664550759353224202,3516.0,1490.0,480.0
1664550759412911066,3515.0,1490.0,480.0
1664550759473610186,3515.0,1489.0,480.0
1664550759532833225,3514.0,1489.0,480.0
1664550759593509341,3514.0,1489.0,480.0
1664550759653488081,3514.0,1488.0,480.0
1664550759712851758,3514.0,1488.0,480.0
1664550759773505937,3514.0,1488.0,480.0
1664550759833788819,3514.0,1488.0,480.0
1664550759894594715,3514.0,1488.0,480.0
1664550759956046486,3514.0,1488.0,480.0
1664550760016889354,3515.0,1488.0,480.0
1664550760076998933,3515.0,1488.0,480.0
1664550760136453521,3515.0,1488.0,480.0
1664550760195946669,3515.0,1488.0,480.0
1664550760256322881,3516.0,1489.0,480.0
1664550760315625343,3516.0,1489.0,480.0
1664550760376928644,3516.0,1489.0,480.0
1664550760436034612,3516.0,1490.0,480.0
1664550760494879185,3517.0,1490.0,480.0
1664550760556042405,3517.0,1490.0,480.0
1664550760614986066,3517.0,1491.0,480.0
1664550760676665053,3517.0,1491.0,480.0
1664550760736908165,3518.0,1491.0,480.0
1664550760795845443,3518.0,1491.0,480.0
1664550760856922065,3518.0,1491.0,480.0
1664550760917227971,3518.0,1491.0,480.0
1664550760978338030,3518.0,1492.0,480.0
1664550761038752183,3519.0,1492.0,480.0
1664550761099763149,3519.0,1492.0,480.0
1664550761160085824,3519.0,1492.0,480.0
1664550761219323071,3519.0,1492.0,480.0
1664550761278523309,3519.0,1493.0,480.0
1664550761338664134,3519.0,1493.0,480.0
1664550761399703711,3520.0,1493.0,480.0
1664550761459373819,3520.0,1493.0,480.0
1664550761519434081,3520.0,1494.0,480.0
1664550761578898275,3520.0,1494.0,480.0
1664550761637733457,3520.0,1494.0,480.0
1664550761698520727,3520.0,1494.0,480.0
1664550761760172715,3520.0,1494.0,480.0
1664550761823655669,3520.0,1495.0,480.0
1664550761885192828,3520.0,1495.0,480.0
1664550761945703044,3521.0,1495.0,480.0
1664550762007538187,3521.0,1495.0,480.0
1664550762066915675,3521.0,1495.0,480.0
1664550762127966286,3521.0,1495.0,480.0
1664550762186871708,3521.0,1496.0,480.0
1664550762246158789,3521.0,1496.0,480.0
1664550762307308381,3521.0,1496.0,480.0
1664550762368109938,3521.0,1496.0,480.0
1664550762429395333,3521.0,1496.0,480.0
1664550762489906434,3522.0,1496.0,480.0
1664550762550043561,3522.0,1495.0,480.0
1664550762612930930,3522.0,1495.0,480.0
1664550762674176670,3522.0,1495.0,480.0
1664550762737658036,3523.0,1495.0,480.0
1664550762799334460,3523.0,1495.0,480.0
1664550762859386462,3523.0,1495.0,480.0
1664550762919600392,3523.0,1495.0,480.0
1664550762979446560,3523.0,1496.0,480.0
1664550763040228506,3524.0,1496.0,480.0
1664550763100821928,3524.0,1496.0,480.0
1664550763160696446,3524.0,1497.0,480.0
1664550763219533488,3524.0,1497.0,480.0
1664550763279018309,3524.0,1497.0,480.0
1664550763339439296,3524.0,1498.0,480.0
1664550763401586833,3524.0,1498.0,480.0
1664550763461682381,3524.0,1498.0,480.0
1664550763522716611,3524.0,1498.0,480.0
1664550763583150424,3524.0,1498.0,480.0
1664550763643731591,3524.0,1498.0,480.0
1664550763706526083,3524.0,1497.0,480.0
1664550763768401429,3523.0,1497.0,480.0
1664550763828149445,3523.0,1497.0,480.0
1664550763887436257,3523.0,1497.0,480.0
1664550763948244915,3523.0,1497.0,480.0
1664550764010558000,3523.0,1497.0,480.0
1664550764072609885,3523.0,1497.0,480.0
1664550764131572795,3523.0,1497.0,480.0
1664550764192513950,3523.0,1497.0,480.0
1664550764254403239,3523.0,1497.0,480.0
1664550764318689869,3523.0,1498.0,480.0
1664550764378207882,3523.0,1498.0,480.0
1664550764438876645,3523.0,1498.0,480.0
1664550764499495233,3523.0,1498.0,480.0
1664550764560054260,3523.0,1498.0,480.0
1664550764622241919,3523.0,1498.0,480.0
1664550764682828571,3523.0,1499.0,480.0
1664550764744867293,3523.0,1499.0,480.0
1664550764805384476,3523.0,1499.0,480.0
1664550764868625111,3523.0,1499.0,480.0
1664550764929020095,3523.0,1499.0,480.0
1664550764989702455,3523.0,1500.0,480.0
1664550765050747017,3523.0,1500.0,480.0
1664550765111372364,3523.0,1500.0,480.0
1664550765172493883,3523.0,1500.0,480.0
1664550765233615102,3523.0,1500.0,480.0
1664550765294668953,3523.0,1500.0,480.0
1664550765355763014,3523.0,1501.0,480.0
1664550765415249245,3523.0,1501.0,480.0
1664550765476432834,3523.0,1501.0,480.0
1664550765535563841,3523.0,1501.0,480.0
1664550765595725894,3523.0,1500.0,480.0
1664550765656871579,3523.0,1500.0,480.0
1664550765717386827,3523.0,1500.0,480.0
1664550765777554149,3523.0,1500.0,480.0
1664550765838593455,3522.0,1500.0,480.0
1664550765898526702,3522.0,1499.0,480.0
1664550765959411356,3522.0,1499.0,480.0
1664550766019923848,3522.0,1499.0,480.0
1664550766081128454,3522.0,1499.0,480.0
1664550766141415671,3522.0,1498.0,480.0
1664550766201989359,3521.0,1498.0,480.0
1664550766263498996,3521.0,1498.0,480.0
1664550766324954143,3521.0,1498.0,480.0
1664550766387210210,3521.0,1498.0,480.0
1664550766447927700,3521.0,1498.0,480.0
1664550766508834548,3521.0,1497.0,480.0
1664550766570771431,3521.0,1497.0,480.0
1664550766631834527,3521.0,1497.0,480.0
1664550766692810778,3520.0,1497.0,480.0
1664550766753899310,3520.0,1497.0,480.0
1664550766817630304,3520.0,1496.0,480.0
1664550766877944721,3520.0,1496.0,480.0
1664550766939043511,3520.0,1496.0,480.0
1664550766999594617,3519.0,1496.0,480.0
1664550767060677588,3519.0,1496.0,480.0
1664550767119897741,3519.0,1496.0,480.0
1664550767180806180,3519.0,1496.0,480.0
1664550767243520460,3519.0,1496.0,480.0
1664550767303987577,3519.0,1496.0,480.0
1664550767374856642,3519.0,1495.0,480.0
1664550767436314168,3518.0,1495.0,480.0
1664550767496779397,3519.0,1495.0,480.0
1664550767557316286,3519.0,1495.0,480.0
1664550767617865920,3519.0,1495.0,480.0
1664550767677948222,3519.0,1495.0,480.0
1664550767736870677,3519.0,1495.0,480.0
1664550767797109818,3519.0,1495.0,480.0
1664550767857717512,3519.0,1495.0,480.0
1664550767915810667,3519.0,1496.0,480.0
1664550767977805289,3519.0,1496.0,480.0
1664550768037231220,3519.0,1496.0,480.0
1664550768097999215,3519.0,1496.0,480.0
1664550768158592124,3520.0,1496.0,480.0
1664550768219085621,3520.0,1496.0,480.0
1664550768279341686,3520.0,1496.0,480.0
1664550768340665724,3520.0,1496.0,480.0
1664550768401509221,3520.0,1497.0,480.0
1664550768460635087,3520.0,1497.0,480.0
1664550768519455256,3520.0,1497.0,480.0
1664550768578974004,3520.0,1497.0,480.0
1664550768639413648,3520.0,1498.0,480.0
1664550768699464608,3520.0,1498.0,480.0
1664550768760874808,3520.0,1498.0,480.0
1664550768823515615,3520.0,1498.0,480.0
1664550768883983620,3520.0,1498.0,480.0
1664550768943804476,3520.0,1498.0,480.0
1664550769002797200,3520.0,1498.0,480.0
1664550769062779926,3520.0,1498.0,480.0
1664550769122661887,3520.0,1499.0,480.0
1664550769182768532,3520.0,1499.0,480.0
1664550769242914726,3520.0,1499.0,480.0
1664550769302816474,3521.0,1499.0,480.0
1664550769362736473,3521.0,1499.0,480.0
1664550769422914144,3521.0,1499.0,480.0
1664550769482744798,3521.0,1499.0,480.0
1664550769543622506,3521.0,1499.0,480.0
1664550769602837076,3521.0,1499.0,480.0
1664550769662652756,3521.0,1499.0,480.0
1664550769723792024,3521.0,1499.0,480.0
1664550769783053228,3521.0,1499.0,480.0
1664550769843121694,3521.0,1499.0,480.0
1664550769904198506,3521.0,1499.0,480.0
1664550769964977412,3521.0,1499.0,480.0
1664550770026524237,3521.0,1499.0,480.0
1664550770085893541,3521.0,1499.0,480.0
1664550770145676293,3521.0,1499.0,480.0
1664550770205854193,3521.0,1499.0,480.0
1664550770265586890,3522.0,1499.0,480.0
1664550770326061567,3522.0,1500.0,480.0
1664550770385134407,3522.0,1500.0,480.0
1664550770444908596,3522.0,1500.0,480.0
1664550770505542890,3522.0,1500.0,480.0
1664550770564876874,3522.0,1500.0,480.0
1664550770625807443,3522.0,1500.0,480.0
1664550770685593651,3522.0,1500.0,480.0
1664550770744534782,3522.0,1500.0,480.0
1664550770804187118,3522.0,1500.0,480.0
1664550770864821824,3522.0,1500.0,480.0
1664550770925133585,3522.0,1500.0,480.0
1664550770985193299,3522.0,1500.0,480.0
1664550771045796339,3522.0,1500.0,480.0
1664550771106295689,3522.0,1500.0,480.0
1664550771165635058,3522.0,1501.0,480.0
1664550771225430076,3522.0,1501.0,480.0
1664550771286420516,3522.0,1501.0,480.0
1664550771346172416,3522.0,1501.0,480.0
1664550771406694258,3523.0,1501.0,480.0
1664550771466252366,3523.0,1501.0,480.0
1664550771525909193,3523.0,1501.0,480.0
1664550771586079840,3523.0,1501.0,480.0
1664550771646594754,3523.0,1501.0,480.0
1664550771707334180,3523.0,1501.0,480.0
1664550771766654741,3523.0,1501.0,480.0
1664550771826495065,3523.0,1501.0,480.0
1664550771887015793,3523.0,1501.0,480.0
1664550771945823574,3523.0,1502.0,480.0
1664550772005907197,3523.0,1502.0,480.0
1664550772064816794,3523.0,1502.0,480.0
