rosbagTimestamp,x,y,z
1664553159041453211,2154.0,2434.0,480.0
1664553159104317069,2293.0,2336.0,480.0
1664553159166964922,2433.0,2243.0,480.0
1664553159229114164,2573.0,2147.0,480.0
1664553159291104724,2716.0,2053.0,480.0
1664553159352755691,2856.0,1959.0,480.0
1664553159415660782,2994.0,1864.0,480.0
1664553159477597963,3134.0,1771.0,480.0
1664553159540046690,3275.0,1674.0,480.0
1664553159601085282,3326.0,1666.0,480.0
1664553159662013950,3235.0,1750.0,480.0
1664553159723985931,3146.0,1839.0,480.0
1664553159784428711,3061.0,1918.0,480.0
1664553159845660688,2972.0,2003.0,480.0
1664553159906575711,2884.0,2090.0,480.0
1664553159967849140,2797.0,2175.0,480.0
1664553160027897278,2710.0,2256.0,480.0
1664553160088726534,2622.0,2340.0,480.0
1664553160151422487,2532.0,2433.0,480.0
1664553160211446513,2530.0,2438.0,480.0
1664553160272194333,2530.0,2442.0,480.0
1664553160334195577,2533.0,2447.0,480.0
1664553160394730949,2530.0,2458.0,480.0
1664553160455214109,2530.0,2464.0,480.0
1664553160517521498,2528.0,2469.0,480.0
1664553160578643150,2529.0,2474.0,480.0
1664553160639595444,2527.0,2485.0,480.0
1664553160700705935,2532.0,2485.0,480.0
1664553160761263392,2539.0,2483.0,480.0
1664553160821419853,2544.0,2480.0,480.0
1664553160882516627,2548.0,2474.0,480.0
1664553160942888804,2549.0,2470.0,480.0
1664553161003053969,2551.0,2467.0,480.0
1664553161063679566,2556.0,2465.0,480.0
1664553161123266250,2558.0,2457.0,480.0
1664553161184366737,2561.0,2456.0,480.0
1664553161247230610,2564.0,2452.0,480.0
1664553161309080603,2560.0,2453.0,480.0
1664553161364845353,2558.0,2448.0,480.0
1664553161418588629,2557.0,2448.0,480.0
1664553161481304636,2560.0,2449.0,480.0
1664553161542639777,2563.0,2447.0,480.0
1664553161603735021,2561.0,2441.0,480.0
1664553161665028922,2559.0,2439.0,480.0
1664553161725712886,2560.0,2441.0,480.0
1664553161786375477,2559.0,2438.0,480.0
1664553161848755569,2564.0,2435.0,480.0
1664553161909355134,2569.0,2434.0,480.0
1664553161969453492,2574.0,2437.0,480.0
1664553162030353726,2576.0,2435.0,480.0
1664553162090448712,2579.0,2430.0,480.0
1664553162151357489,2579.0,2430.0,480.0
1664553162210661870,2582.0,2430.0,480.0
1664553162270316088,2583.0,2434.0,480.0
1664553162331562933,2581.0,2438.0,480.0
1664553162392816838,2577.0,2438.0,480.0
1664553162452328260,2570.0,2443.0,480.0
1664553162513649663,2566.0,2446.0,480.0
1664553162575890490,2560.0,2450.0,480.0
1664553162635947032,2555.0,2455.0,480.0
1664553162700902903,2546.0,2464.0,480.0
1664553162763689035,2538.0,2470.0,480.0
1664553162825284428,2532.0,2474.0,480.0
1664553162885953144,2532.0,2471.0,480.0
1664553162950628168,2532.0,2459.0,480.0
1664553163010687161,2536.0,2456.0,480.0
1664553163072316366,2540.0,2453.0,480.0
1664553163133807743,2543.0,2449.0,480.0
1664553163195300762,2543.0,2440.0,480.0
1664553163270572870,2545.0,2434.0,480.0
1664553163332825996,2549.0,2426.0,480.0
1664553163394694540,2554.0,2421.0,480.0
1664553163459202136,2559.0,2419.0,480.0
1664553163519039851,2558.0,2419.0,480.0
1664553163579693967,2556.0,2430.0,480.0
1664553163639959923,2552.0,2432.0,480.0
1664553163700136001,2548.0,2432.0,480.0
1664553163760369214,2545.0,2433.0,480.0
1664553163820409164,2545.0,2440.0,480.0
1664553163882438906,2546.0,2439.0,480.0
1664553163944979631,2545.0,2442.0,480.0
1664553164008917350,2545.0,2444.0,480.0
1664553164068780572,2543.0,2445.0,480.0
1664553164129622947,2544.0,2446.0,480.0
1664553164189939387,2546.0,2442.0,480.0
1664553164250156719,2548.0,2441.0,480.0
1664553164313297176,2547.0,2443.0,480.0
1664553164374424322,2547.0,2445.0,480.0
1664553164435663603,2546.0,2444.0,480.0
1664553164498955971,2542.0,2445.0,480.0
1664553164559287023,2539.0,2446.0,480.0
1664553164619554154,2536.0,2446.0,480.0
1664553164679947944,2534.0,2447.0,480.0
1664553164742580690,2531.0,2444.0,480.0
1664553164802539711,2529.0,2444.0,480.0
1664553164865020696,2529.0,2448.0,480.0
1664553164926869204,2529.0,2449.0,480.0
1664553164988609133,2527.0,2448.0,480.0
1664553165052891056,2527.0,2447.0,480.0
1664553165115586008,2529.0,2453.0,480.0
1664553165176498700,2533.0,2451.0,480.0
1664553165236321443,2534.0,2454.0,480.0
1664553165296803828,2535.0,2452.0,480.0
1664553165356268704,2536.0,2452.0,480.0
1664553165417503953,2538.0,2448.0,480.0
1664553165477515371,2536.0,2444.0,480.0
1664553165537253757,2537.0,2438.0,480.0
1664553165598780488,2538.0,2437.0,480.0
1664553165661334876,2541.0,2436.0,480.0
1664553165722026631,2541.0,2434.0,480.0
1664553165782585284,2541.0,2437.0,480.0
1664553165844547247,2543.0,2433.0,480.0
1664553165906560488,2544.0,2435.0,480.0
1664553165967291367,2546.0,2440.0,480.0
1664553166027384756,2546.0,2446.0,480.0
1664553166087517733,2547.0,2453.0,480.0
1664553166149621674,2550.0,2457.0,480.0
1664553166210479502,2548.0,2460.0,480.0
1664553166270885204,2547.0,2462.0,480.0
1664553166334083058,2547.0,2456.0,480.0
1664553166395698577,2545.0,2456.0,480.0
1664553166455081089,2545.0,2454.0,480.0
1664553166518026052,2545.0,2454.0,480.0
1664553166579389890,2544.0,2453.0,480.0
1664553166640228294,2543.0,2451.0,480.0
1664553166700503101,2546.0,2447.0,480.0
1664553166760976536,2546.0,2446.0,480.0
1664553166821167577,2550.0,2445.0,480.0
1664553166883022096,2554.0,2445.0,480.0
1664553166942800526,2559.0,2447.0,480.0
1664553167017045262,2562.0,2447.0,480.0
1664553167076033992,2564.0,2446.0,480.0
1664553167135400651,2567.0,2445.0,480.0
1664553167195830959,2569.0,2449.0,480.0
1664553167255409359,2571.0,2447.0,480.0
1664553167315130010,2571.0,2441.0,480.0
1664553167377400580,2572.0,2439.0,480.0
1664553167436584802,2570.0,2434.0,480.0
1664553167497403409,2569.0,2433.0,480.0
1664553167559314641,2567.0,2437.0,480.0
1664553167619849635,2569.0,2434.0,480.0
1664553167679789801,2572.0,2435.0,480.0
1664553167739720157,2571.0,2435.0,480.0
1664553167801148458,2570.0,2431.0,480.0
1664553167863293532,2568.0,2434.0,480.0
1664553167923187672,2567.0,2439.0,480.0
1664553167984506088,2563.0,2442.0,480.0
1664553168047139934,2566.0,2444.0,480.0
1664553168106091890,2561.0,2445.0,480.0
1664553168167881161,2561.0,2445.0,480.0
1664553168226782027,2556.0,2453.0,480.0
1664553168286030308,2552.0,2453.0,480.0
1664553168347981775,2548.0,2455.0,480.0
1664553168409146183,2547.0,2457.0,480.0
1664553168469055576,2547.0,2456.0,480.0
1664553168529992908,2547.0,2457.0,480.0
1664553168589783811,2552.0,2456.0,480.0
1664553168650520087,2549.0,2454.0,480.0
1664553168710932290,2551.0,2454.0,480.0
1664553168770609403,2550.0,2454.0,480.0
1664553168831094737,2549.0,2450.0,480.0
1664553168892379554,2552.0,2453.0,480.0
1664553168951626699,2558.0,2451.0,480.0
1664553169011155084,2563.0,2454.0,480.0
1664553169072893052,2568.0,2460.0,480.0
1664553169568195230,2570.0,2463.0,480.0
1664553169631379026,2569.0,2469.0,480.0
1664553169692131533,2565.0,2476.0,480.0
1664553169752047722,2566.0,2477.0,480.0
1664553169812604317,2568.0,2474.0,480.0
1664553169873160766,2569.0,2477.0,480.0
1664553169934001455,2567.0,2477.0,480.0
1664553169994132559,2565.0,2482.0,480.0
1664553170056334784,2562.0,2479.0,480.0
1664553170116988409,2560.0,2470.0,480.0
1664553170175750718,2562.0,2465.0,480.0
1664553170236264922,2561.0,2457.0,480.0
1664553170296948840,2568.0,2449.0,480.0
1664553170356659358,2570.0,2449.0,480.0
1664553170416149017,2571.0,2449.0,480.0
1664553170476173400,2574.0,2445.0,480.0
1664553170536194703,2578.0,2439.0,480.0
1664553170597505790,2574.0,2432.0,480.0
1664553170658733914,2574.0,2427.0,480.0
1664553170719753241,2574.0,2429.0,480.0
1664553170781320568,2572.0,2431.0,480.0
1664553170842966379,2573.0,2432.0,480.0
1664553170902674981,2569.0,2432.0,480.0
1664553170963877488,2567.0,2434.0,480.0
1664553171019719175,2567.0,2433.0,480.0
1664553171082432157,2567.0,2433.0,480.0
1664553171143130027,2564.0,2435.0,480.0
1664553171202918853,2564.0,2445.0,480.0
