rosbagTimestamp,x,y,z
1664554337981713445,1648.0,2979.0,480.0
1664554338044694226,1690.0,2979.0,480.0
1664554338104815603,1730.0,2972.0,480.0
1664554338164965590,1773.0,2972.0,480.0
1664554338225825946,1813.0,2967.0,480.0
1664554338288342612,1854.0,2967.0,480.0
1664554338350621792,1894.0,2965.0,480.0
1664554338412536219,1935.0,2961.0,480.0
1664554338473265086,1975.0,2962.0,480.0
1664554338968871601,2016.0,2962.0,480.0
1664554339031250074,2014.0,2963.0,480.0
1664554339093539133,2013.0,2960.0,480.0
1664554339156651118,2015.0,2968.0,480.0
1664554339218260236,2011.0,2966.0,480.0
1664554339279261284,2011.0,2967.0,480.0
1664554339342320684,2008.0,2965.0,480.0
1664554339427772843,2008.0,2969.0,480.0
1664554339488079769,2007.0,2973.0,480.0
1664554339550617571,2007.0,2971.0,480.0
1664554339611459098,2006.0,2970.0,480.0
1664554339675054029,2007.0,2970.0,480.0
1664554339735631135,2009.0,2973.0,480.0
1664554339795432781,2008.0,2969.0,480.0
1664554339857770496,2008.0,2968.0,480.0
1664554339917641101,2013.0,2969.0,480.0
1664554339978165749,2018.0,2969.0,480.0
1664554340039293778,2016.0,2964.0,480.0
1664554340101454877,2019.0,2962.0,480.0
1664554340162071459,2024.0,2955.0,480.0
1664554340221747102,2026.0,2949.0,480.0
1664554340282614650,2024.0,2944.0,480.0
1664554340342655893,2020.0,2940.0,480.0
1664554340403240230,2023.0,2937.0,480.0
1664554340463220634,2024.0,2941.0,480.0
1664554340523975664,2021.0,2939.0,480.0
1664554340583543456,2022.0,2939.0,480.0
1664554340644459540,2026.0,2947.0,480.0
1664554340704629924,2024.0,2947.0,480.0
1664554340766449132,2020.0,2960.0,480.0
1664554340827538550,2017.0,2968.0,480.0
1664554340887542872,2020.0,2979.0,480.0
1664554340950218384,2023.0,2985.0,480.0
1664554341010792349,2026.0,2990.0,480.0
1664554341071439468,2028.0,2990.0,480.0
1664554341131990220,2019.0,2995.0,480.0
1664554341193757745,2012.0,2997.0,480.0
1664554341253658993,2005.0,2991.0,480.0
1664554341312938577,2002.0,2993.0,480.0
1664554341374032121,1997.0,2990.0,480.0
1664554341434320886,1993.0,2989.0,480.0
1664554341494506864,1987.0,2984.0,480.0
1664554341553260009,1982.0,2982.0,480.0
1664554341613047863,1975.0,2985.0,480.0
1664554341675530232,1974.0,2983.0,480.0
1664554341736408792,1982.0,2982.0,480.0
1664554341797060680,1988.0,2979.0,480.0
1664554341857788883,1992.0,2977.0,480.0
1664554341918644521,1996.0,2972.0,480.0
1664554341979704935,2000.0,2968.0,480.0
1664554342041074205,2004.0,2960.0,480.0
1664554342102501537,2009.0,2953.0,480.0
1664554342162960664,2012.0,2946.0,480.0
1664554342224731742,2015.0,2949.0,480.0
1664554342285170280,2018.0,2950.0,480.0
1664554342342534530,2022.0,2949.0,480.0
1664554342401539394,2026.0,2949.0,480.0
1664554342462272065,2028.0,2951.0,480.0
1664554342523448813,2030.0,2957.0,480.0
1664554342584339917,2034.0,2965.0,480.0
1664554342644481564,2035.0,2977.0,480.0
1664554342706239170,2035.0,2980.0,480.0
1664554342767083485,2038.0,2988.0,480.0
1664554342826765728,2040.0,2984.0,480.0
1664554342886691740,2040.0,2989.0,480.0
1664554342946510567,2037.0,2992.0,480.0
1664554343007769347,2034.0,2997.0,480.0
1664554343069288963,2035.0,3001.0,480.0
1664554343128490526,2035.0,3000.0,480.0
1664554343189568093,2032.0,2998.0,480.0
1664554343249627089,2031.0,2998.0,480.0
1664554343311047326,2033.0,3005.0,480.0
1664554343371326386,2030.0,3006.0,480.0
1664554343433394917,2028.0,3008.0,480.0
1664554343494826156,2025.0,3001.0,480.0
1664554343556696728,2025.0,3001.0,480.0
1664554343616399613,2020.0,2998.0,480.0
1664554343676728910,2017.0,2999.0,480.0
1664554343736859636,2017.0,2998.0,480.0
1664554343796677847,2018.0,3000.0,480.0
1664554343858852418,2017.0,2997.0,480.0
1664554343920919302,2014.0,2991.0,480.0
1664554343983187682,2018.0,2990.0,480.0
1664554344043731720,2018.0,2986.0,480.0
1664554344104594363,2019.0,2984.0,480.0
1664554344166705728,2022.0,2983.0,480.0
1664554344227398292,2027.0,2983.0,480.0
