rosbagTimestamp,x,y,z
1664550854820818719,3529.0,1503.0,480.0
1664550854881861101,3529.0,1503.0,480.0
1664550854940942130,3529.0,1503.0,480.0
1664550855002605234,3529.0,1503.0,480.0
1664550855064243807,3529.0,1503.0,480.0
1664550855122930998,3529.0,1503.0,480.0
1664550855183518824,3529.0,1503.0,480.0
1664550855242441908,3529.0,1503.0,480.0
1664550855301017951,3529.0,1503.0,480.0
1664550855359359454,3572.0,1501.0,480.0
1664550855419961533,3613.0,1497.0,480.0
1664550855481667477,3655.0,1493.0,480.0
1664550855541403095,3696.0,1489.0,480.0
1664550855601305846,3735.0,1484.0,480.0
1664550855660839178,3778.0,1481.0,480.0
1664550855722025579,3822.0,1480.0,480.0
1664550855782815844,3863.0,1476.0,480.0
1664550855844160727,3905.0,1475.0,480.0
1664550855904098794,3950.0,1470.0,480.0
1664550855965377883,3953.0,1471.0,480.0
1664550856024965773,3955.0,1474.0,480.0
1664550856086684160,3957.0,1475.0,480.0
1664550856148905951,3961.0,1475.0,480.0
1664550856210608746,3967.0,1474.0,480.0
1664550856270846547,3966.0,1472.0,480.0
1664550856331382190,3965.0,1468.0,480.0
1664550856391723849,3967.0,1468.0,480.0
1664550856451466226,3969.0,1468.0,480.0
1664550856510570392,3968.0,1473.0,480.0
1664550856570710227,3968.0,1473.0,480.0
1664550856631220251,3970.0,1470.0,480.0
1664550856690927534,3971.0,1474.0,480.0
1664550856751740162,3974.0,1480.0,480.0
1664550856811961079,3976.0,1485.0,480.0
1664550856874298252,3984.0,1493.0,480.0
1664550856934980548,3983.0,1497.0,480.0
1664550856994801891,3983.0,1498.0,480.0
1664550857054713845,3978.0,1500.0,480.0
1664550857116010928,3972.0,1497.0,480.0
1664550857177733110,3965.0,1494.0,480.0
1664550857236872332,3960.0,1495.0,480.0
1664550857298441787,3955.0,1490.0,480.0
1664550857359708421,3946.0,1483.0,480.0
1664550857420517356,3940.0,1484.0,480.0
1664550857486086083,3933.0,1480.0,480.0
1664550857550706029,3931.0,1477.0,480.0
1664550857611119119,3932.0,1475.0,480.0
1664550857670760739,3936.0,1472.0,480.0
1664550857730570641,3943.0,1473.0,480.0
1664550857790539578,3948.0,1475.0,480.0
1664550857850851752,3951.0,1476.0,480.0
1664550857912107327,3949.0,1479.0,480.0
1664550857973658543,3954.0,1484.0,480.0
1664550858034558009,3957.0,1480.0,480.0
1664550858094391333,3956.0,1479.0,480.0
1664550858155165023,3954.0,1478.0,480.0
1664550858217070853,3954.0,1477.0,480.0
1664550858276213424,3951.0,1471.0,480.0
1664550858340331214,3948.0,1467.0,480.0
1664550858401485343,3944.0,1463.0,480.0
