rosbagTimestamp,x,y,z
1664552325097992930,1070.0,2575.0,480.0
1664552325157376910,1070.0,2575.0,480.0
1664552325219176167,1070.0,2575.0,480.0
1664552325277942240,1070.0,2575.0,480.0
1664552325337719789,1070.0,2575.0,480.0
1664552325397759511,1070.0,2575.0,480.0
1664552325458741768,1070.0,2575.0,480.0
1664552325518450819,1070.0,2575.0,480.0
1664552325577948173,1070.0,2575.0,480.0
1664552325636268041,1075.0,2556.0,480.0
1664552325694488018,1080.0,2553.0,480.0
1664552325753854692,1082.0,2552.0,480.0
1664552325815027083,1077.0,2534.0,480.0
1664552325875527515,1071.0,2523.0,480.0
1664552325935272198,1069.0,2519.0,480.0
1664552325995133914,1069.0,2515.0,480.0
1664552326055556014,1058.0,2492.0,480.0
1664552326116349369,1056.0,2484.0,480.0
1664552326175767918,1049.0,2464.0,480.0
1664552326237399658,1034.0,2458.0,480.0
1664552326297520961,1028.0,2452.0,480.0
1664552326357610540,1023.0,2448.0,480.0
1664552326419327452,1021.0,2444.0,480.0
1664552326483168554,1018.0,2442.0,480.0
1664552326545644826,1016.0,2439.0,480.0
1664552326605758704,1015.0,2437.0,480.0
1664552326667007450,1013.0,2435.0,480.0
1664552326728520131,1012.0,2432.0,480.0
1664552326788873997,1011.0,2431.0,480.0
1664552326849983099,1009.0,2429.0,480.0
1664552326911194880,1008.0,2428.0,480.0
1664552326971680041,1006.0,2427.0,480.0
1664552327031070216,1005.0,2426.0,480.0
1664552327090241974,1003.0,2426.0,480.0
1664552327147957417,1002.0,2425.0,480.0
1664552327207092727,1000.0,2425.0,480.0
1664552327268501102,999.0,2425.0,480.0
1664552327328674266,998.0,2425.0,480.0
1664552327387911822,996.0,2425.0,480.0
1664552327448073310,995.0,2425.0,480.0
1664552327504885314,994.0,2424.0,480.0
1664552327561316190,993.0,2424.0,480.0
1664552327621172519,992.0,2423.0,480.0
1664552327682624088,991.0,2423.0,480.0
1664552327744617346,990.0,2422.0,480.0
1664552327808164308,989.0,2420.0,480.0
1664552327868486062,988.0,2420.0,480.0
1664552327928971460,987.0,2419.0,480.0
1664552327990361240,986.0,2418.0,480.0
1664552328051980264,985.0,2417.0,480.0
1664552328111991141,984.0,2416.0,480.0
1664552328172155409,983.0,2416.0,480.0
1664552328233431851,983.0,2416.0,480.0
1664552328293402876,982.0,2415.0,480.0
1664552328353820559,982.0,2415.0,480.0
1664552328415190537,981.0,2415.0,480.0
1664552328475095655,981.0,2415.0,480.0
1664552328535599317,981.0,2415.0,480.0
1664552328597126172,981.0,2415.0,480.0
1664552328657765512,982.0,2415.0,480.0
1664552328717755837,982.0,2416.0,480.0
1664552328777548030,982.0,2416.0,480.0
1664552328837443761,983.0,2416.0,480.0
1664552328908923895,983.0,2416.0,480.0
1664552328968984696,984.0,2416.0,480.0
1664552329031956376,984.0,2416.0,480.0
