rosbagTimestamp,x,y,z
1665749619808580977,1983.0,2764.0,711.0
1665749619871180882,1986.0,2756.0,733.0
1665749620364987438,1986.0,2755.0,733.0
1665749620426650815,1986.0,2755.0,733.0
1665749620488312274,1986.0,2755.0,733.0
1665749620549164883,1986.0,2755.0,733.0
1665749620611725223,1986.0,2755.0,733.0
1665749620675167296,1986.0,2755.0,733.0
1665749620737271768,1986.0,2755.0,733.0
1665749620799099171,1986.0,2755.0,733.0
1665749620861550159,1986.0,2755.0,733.0
1665749620925720064,1986.0,2755.0,733.0
1665749620987577588,1986.0,2755.0,733.0
1665749621048598986,1986.0,2755.0,733.0
1665749621111016767,1985.0,2755.0,733.0
1665749621174993440,1985.0,2755.0,733.0
1665749621237138774,1985.0,2755.0,733.0
1665749621301941109,1985.0,2755.0,733.0
1665749621362638179,1985.0,2755.0,733.0
1665749621425353160,1985.0,2756.0,732.0
1665749621487797202,1985.0,2756.0,732.0
1665749621548481268,1985.0,2756.0,732.0
1665749621626121116,1984.0,2756.0,732.0
1665749621688373711,1984.0,2756.0,732.0
1665749621750491466,1984.0,2756.0,731.0
1665749621813876690,1984.0,2756.0,731.0
1665749621875355867,1984.0,2756.0,731.0
1665749621937596219,1984.0,2756.0,731.0
1665749621998012661,1984.0,2756.0,731.0
1665749622058533723,1984.0,2756.0,731.0
1665749622120156900,1984.0,2756.0,731.0
1665749622186534522,1984.0,2756.0,731.0
1665749622249454183,1984.0,2756.0,730.0
1665749622310469171,1984.0,2756.0,730.0
1665749622370598023,1984.0,2756.0,730.0
1665749622433147880,1984.0,2756.0,730.0
1665749622494279950,1984.0,2756.0,730.0
1665749622557085232,1984.0,2756.0,730.0
1665749622616613181,1983.0,2756.0,730.0
1665749622677941532,1983.0,2756.0,730.0
1665749622739831386,1983.0,2756.0,731.0
1665749622800306479,1983.0,2756.0,731.0
1665749622863953615,1983.0,2756.0,730.0
1665749623353761914,1983.0,2756.0,730.0
1665749623414722818,1983.0,2756.0,731.0
1665749623475387384,1983.0,2756.0,731.0
1665749623535329031,1983.0,2756.0,731.0
1665749623596154928,1983.0,2756.0,731.0
1665749623665786989,1983.0,2756.0,731.0
1665749623725347485,1983.0,2756.0,731.0
1665749623780803149,1983.0,2756.0,731.0
1665749623842750143,1983.0,2756.0,731.0
1665749623904359626,1983.0,2756.0,730.0
1665749623965621488,1983.0,2756.0,730.0
1665749624026192571,1983.0,2756.0,730.0
1665749624085426613,1983.0,2757.0,729.0
1665749624145398322,1983.0,2757.0,729.0
1665749624634923356,1983.0,2757.0,729.0
1665749624695083427,1983.0,2757.0,729.0
1665749624756488114,1983.0,2756.0,729.0
1665749624816516015,1983.0,2757.0,729.0
1665749624878068932,1983.0,2756.0,729.0
1665749624939283057,1983.0,2756.0,729.0
1665749624999472690,1983.0,2757.0,729.0
1665749625061588358,1983.0,2757.0,729.0
1665749625122531157,1983.0,2757.0,729.0
1665749625182445249,1983.0,2756.0,729.0
1665749625243866400,1983.0,2757.0,729.0
1665749625304578428,1983.0,2756.0,728.0
