rosbagTimestamp,x,y,z
1665751044396511296,2848.0,2392.0,2211.0
1665751044455656405,2848.0,2392.0,2211.0
1665751044516836224,2848.0,2392.0,2211.0
1665751044576285849,2848.0,2392.0,2211.0
1665751044636572058,2848.0,2392.0,2211.0
1665751044696614774,2848.0,2392.0,2211.0
1665751044756293326,2848.0,2392.0,2211.0
1665751044817199463,2848.0,2392.0,2211.0
1665751044877954803,2848.0,2392.0,2211.0
1665751044939279152,2942.0,2770.0,1318.0
1665751045000330198,2920.0,2763.0,1346.0
1665751045061594833,2913.0,2756.0,1366.0
1665751045122010321,2912.0,2747.0,1383.0
1665751045182668716,2903.0,2734.0,1402.0
1665751045243736666,2902.0,2725.0,1416.0
1665751045304764443,2901.0,2719.0,1427.0
1665751045366324228,2901.0,2715.0,1439.0
1665751045426012564,2903.0,2711.0,1445.0
1665751045486284445,2898.0,2706.0,1455.0
1665751045546516468,2894.0,2699.0,1466.0
1665751045605444705,2892.0,2695.0,1471.0
1665751045664765127,2889.0,2692.0,1478.0
1665751045722727053,2887.0,2686.0,1485.0
1665751045782415781,2886.0,2684.0,1489.0
1665751045839715983,2884.0,2682.0,1495.0
1665751045901409554,2882.0,2682.0,1496.0
1665751045962939509,2882.0,2679.0,1505.0
1665751046025293421,2881.0,2674.0,1509.0
1665751046086052606,2881.0,2674.0,1512.0
1665751046148523347,2881.0,2671.0,1517.0
1665751046209626793,2881.0,2668.0,1520.0
1665751046270494100,2880.0,2666.0,1523.0
1665751046332667428,2880.0,2666.0,1522.0
1665751046394168296,2880.0,2663.0,1525.0
1665751046455035968,2880.0,2663.0,1523.0
1665751046515950181,2880.0,2661.0,1527.0
1665751046576724182,2880.0,2660.0,1531.0
1665751046638134140,2881.0,2659.0,1535.0
1665751046699663654,2882.0,2658.0,1537.0
1665751046760440508,2881.0,2658.0,1538.0
1665751046821611232,2880.0,2657.0,1541.0
1665751046882828045,2880.0,2656.0,1542.0
1665751046944002551,2879.0,2654.0,1545.0
1665751047005668262,2879.0,2652.0,1548.0
1665751047067038067,2879.0,2652.0,1549.0
1665751047127960424,2879.0,2650.0,1556.0
1665751047188865107,2879.0,2648.0,1561.0
1665751047250325335,2878.0,2645.0,1566.0
1665751047311826400,2877.0,2644.0,1569.0
1665751047373358168,2877.0,2643.0,1571.0
1665751047434936140,2876.0,2643.0,1571.0
1665751047495730854,2875.0,2641.0,1576.0
1665751047555822165,2875.0,2641.0,1579.0
1665751047617107445,2874.0,2639.0,1583.0
1665751047678582757,2874.0,2639.0,1583.0
1665751047739029574,2874.0,2638.0,1584.0
1665751047800199407,2873.0,2637.0,1589.0
1665751047861011741,2873.0,2636.0,1591.0
1665751047937232280,2872.0,2633.0,1596.0
1665751047999126604,2871.0,2631.0,1604.0
1665751048060221682,2871.0,2630.0,1605.0
1665751048121086559,2870.0,2630.0,1607.0
1665751048182099535,2870.0,2628.0,1614.0
1665751048251569643,2870.0,2628.0,1614.0
1665751048327485751,2870.0,2628.0,1614.0
1665751048388934133,2870.0,2625.0,1619.0
1665751048450240347,2869.0,2624.0,1620.0
1665751048511658502,2869.0,2622.0,1625.0
1665751048571910647,2869.0,2620.0,1631.0
1665751048634066598,2869.0,2617.0,1635.0
1665751048695709449,2869.0,2618.0,1636.0
1665751048756112529,2869.0,2618.0,1635.0
1665751048817294315,2870.0,2619.0,1634.0
1665751048878918481,2870.0,2619.0,1633.0
1665751048939979240,2870.0,2616.0,1640.0
1665751049001946413,2871.0,2614.0,1644.0
1665751049065410113,2871.0,2614.0,1645.0
1665751049128083143,2871.0,2613.0,1647.0
1665751049188639118,2871.0,2611.0,1651.0
1665751049249783186,2871.0,2612.0,1650.0
1665751049311486347,2872.0,2611.0,1651.0
1665751049374076983,2872.0,2611.0,1650.0
1665751049437153877,2871.0,2610.0,1654.0
1665751049498339131,2871.0,2608.0,1657.0
1665751049558247825,2871.0,2609.0,1656.0
1665751049619144315,2871.0,2607.0,1659.0
1665751049681348131,2871.0,2606.0,1663.0
1665751049744041879,2871.0,2604.0,1669.0
1665751049804224163,2871.0,2605.0,1666.0
1665751049866049948,2871.0,2606.0,1665.0
1665751049927449294,2872.0,2606.0,1665.0
1665751049987341083,2872.0,2607.0,1662.0
1665751050048752297,2872.0,2607.0,1662.0
1665751050110678653,2873.0,2607.0,1661.0
1665751050171136896,2873.0,2607.0,1661.0
1665751050233988320,2873.0,2608.0,1659.0
1665751050295687788,2873.0,2609.0,1658.0
1665751050358085608,2873.0,2610.0,1655.0
1665751050418976188,2873.0,2609.0,1658.0
1665751050481833602,2873.0,2609.0,1659.0
1665751050543799280,2872.0,2608.0,1662.0
1665751050605615788,2872.0,2608.0,1661.0
1665751050668711431,2872.0,2607.0,1664.0
1665751050731682343,2872.0,2606.0,1667.0
1665751050794434040,2871.0,2605.0,1670.0
1665751050856018060,2871.0,2605.0,1671.0
1665751050918988268,2871.0,2603.0,1675.0
1665751050981491207,2870.0,2601.0,1680.0
1665751051043730375,2870.0,2600.0,1682.0
1665751051121391215,2870.0,2598.0,1687.0
1665751051183338759,2869.0,2597.0,1689.0
1665751051245384385,2869.0,2596.0,1693.0
1665751051307436583,2869.0,2595.0,1693.0
1665751051368192495,2869.0,2593.0,1697.0
1665751051428057133,2868.0,2591.0,1705.0
1665751051490973879,2868.0,2590.0,1707.0
1665751051553726608,2867.0,2588.0,1713.0
1665751051615195742,2867.0,2586.0,1721.0
1665751051677042343,2867.0,2585.0,1722.0
1665751051738362988,2867.0,2584.0,1726.0
1665751052245938680,2866.0,2582.0,1731.0
1665751052307365536,2866.0,2582.0,1730.0
1665751052369155929,2866.0,2582.0,1728.0
1665751052431920438,2866.0,2582.0,1730.0
1665751052494078888,2866.0,2581.0,1732.0
1665751052554830371,2865.0,2581.0,1731.0
1665751052618405347,2865.0,2581.0,1731.0
1665751052680931178,2865.0,2580.0,1733.0
1665751052743578460,2865.0,2579.0,1736.0
1665751052804864631,2865.0,2580.0,1734.0
1665751052866389501,2865.0,2579.0,1736.0
1665751052928902877,2865.0,2580.0,1733.0
1665751052990725989,2865.0,2580.0,1733.0
1665751053054736077,2865.0,2581.0,1731.0
1665751053117074448,2866.0,2583.0,1727.0
1665751053181930415,2866.0,2582.0,1729.0
1665751053244696241,2866.0,2584.0,1725.0
1665751053305027384,2866.0,2583.0,1726.0
1665751053368075264,2865.0,2583.0,1726.0
1665751053428548839,2865.0,2582.0,1728.0
1665751053490198855,2865.0,2581.0,1731.0
1665751053551101155,2865.0,2581.0,1731.0
1665751053612628983,2865.0,2579.0,1736.0
1665751053674394472,2864.0,2576.0,1741.0
1665751053734506228,2864.0,2575.0,1744.0
1665751053794921988,2864.0,2574.0,1746.0
1665751053856830638,2864.0,2574.0,1747.0
1665751053919032513,2864.0,2573.0,1749.0
1665751053980500411,2864.0,2572.0,1751.0
1665751054042456259,2864.0,2572.0,1752.0
1665751054103873777,2864.0,2571.0,1753.0
1665751054167979439,2863.0,2570.0,1754.0
1665751054229002884,2863.0,2569.0,1756.0
1665751054291635784,2863.0,2569.0,1757.0
1665751054351944865,2863.0,2568.0,1759.0
1665751054411603224,2863.0,2566.0,1763.0
1665751054471471276,2863.0,2567.0,1760.0
1665751054532291129,2863.0,2569.0,1757.0
1665751054591489372,2864.0,2570.0,1754.0
1665751054652438391,2864.0,2571.0,1753.0
1665751054712704152,2864.0,2571.0,1752.0
1665751054771335328,2864.0,2572.0,1751.0
1665751054832217041,2864.0,2573.0,1749.0
1665751054892732065,2864.0,2573.0,1748.0
1665751054954253739,2864.0,2574.0,1746.0
1665751055015092492,2864.0,2575.0,1744.0
1665751055076278990,2865.0,2575.0,1743.0
1665751055136963616,2865.0,2575.0,1743.0
1665751055197755459,2865.0,2576.0,1739.0
1665751055259186862,2865.0,2577.0,1735.0
1665751055321030172,2865.0,2577.0,1736.0
1665751055383315139,2865.0,2577.0,1736.0
1665751055443949262,2865.0,2578.0,1734.0
1665751055504241255,2866.0,2578.0,1734.0
1665751055566299180,2865.0,2577.0,1737.0
1665751055628227398,2865.0,2576.0,1739.0
1665751055689001250,2865.0,2575.0,1742.0
1665751055750643763,2864.0,2573.0,1748.0
1665751055812586953,2864.0,2572.0,1750.0
1665751055874494389,2864.0,2570.0,1752.0
1665751055934108930,2863.0,2569.0,1756.0
1665751055995497095,2863.0,2569.0,1756.0
1665751056056768564,2863.0,2568.0,1759.0
1665751056119627507,2863.0,2568.0,1758.0
1665751056181577724,2863.0,2569.0,1755.0
1665751056243771276,2863.0,2569.0,1755.0
1665751056303899621,2863.0,2568.0,1755.0
1665751056365054554,2863.0,2568.0,1754.0
1665751056425562461,2863.0,2568.0,1755.0
1665751056486564990,2863.0,2568.0,1754.0
1665751056547778667,2863.0,2567.0,1754.0
1665751056608734193,2863.0,2567.0,1753.0
1665751056670117142,2863.0,2567.0,1755.0
1665751056731812312,2863.0,2566.0,1755.0
1665751056806800475,2862.0,2566.0,1757.0
1665751056868644686,2862.0,2565.0,1759.0
1665751056930673560,2862.0,2564.0,1762.0
1665751056991064813,2862.0,2563.0,1765.0
1665751057052270883,2862.0,2563.0,1765.0
1665751057113866708,2862.0,2562.0,1767.0
