rosbagTimestamp,x,y,z
1665751228035358545,3027.0,2182.0,3975.0
1665751228544944983,3129.0,2710.0,1580.0
1665751228647714153,3076.0,2718.0,1581.0
1665751228707253722,3045.0,2725.0,1581.0
1665751228768594052,3025.0,2731.0,1585.0
1665751228831932079,3008.0,2735.0,1585.0
1665751228893114307,2999.0,2739.0,1586.0
1665751228971344257,2993.0,2742.0,1587.0
1665751229033303450,2986.0,2739.0,1587.0
1665751229093313613,2983.0,2741.0,1588.0
1665751229154991220,2978.0,2744.0,1589.0
1665751229216329713,2976.0,2744.0,1590.0
1665751229292606954,2976.0,2745.0,1591.0
1665751229383240508,2974.0,2747.0,1591.0
1665751229459616096,2971.0,2747.0,1592.0
1665751229521581840,2968.0,2749.0,1592.0
1665751229583232999,2968.0,2750.0,1593.0
1665751229644347444,2968.0,2750.0,1592.0
1665751229707566918,2966.0,2754.0,1593.0
1665751229770652136,2966.0,2756.0,1595.0
1665751229831061105,2965.0,2758.0,1595.0
1665751230353444308,2964.0,2757.0,1597.0
1665751230413908348,2962.0,2755.0,1600.0
1665751230474358037,2962.0,2755.0,1602.0
1665751230536490661,2962.0,2756.0,1604.0
1665751230599696364,2961.0,2755.0,1606.0
1665751230660888598,2961.0,2754.0,1608.0
1665751230722691403,2961.0,2754.0,1610.0
1665751231217115871,2960.0,2755.0,1607.0
1665751231293512517,2959.0,2756.0,1608.0
1665751231383870681,2959.0,2756.0,1609.0
1665751231459221192,2958.0,2757.0,1607.0
1665751231535869641,2958.0,2758.0,1607.0
1665751232042418808,2957.0,2759.0,1607.0
1665751232103311290,2957.0,2760.0,1607.0
1665751232165308711,2957.0,2759.0,1608.0
1665751232257394883,2957.0,2759.0,1608.0
1665751232334079445,2957.0,2759.0,1608.0
1665751232424420962,2957.0,2759.0,1607.0
1665751232927632996,2956.0,2760.0,1608.0
1665751232990027646,2956.0,2761.0,1608.0
1665751233067302613,2955.0,2762.0,1608.0
1665751233127363205,2955.0,2762.0,1609.0
1665751233190198912,2955.0,2762.0,1610.0
1665751233280205718,2955.0,2762.0,1610.0
1665751233340571473,2955.0,2762.0,1611.0
1665751233402424944,2955.0,2762.0,1611.0
1665751233463303774,2955.0,2763.0,1610.0
1665751233524797222,2955.0,2763.0,1609.0
1665751233585766823,2955.0,2761.0,1609.0
1665751233647934422,2955.0,2760.0,1610.0
1665751233740322458,2956.0,2760.0,1610.0
1665751233800410758,2956.0,2760.0,1610.0
1665751233862193496,2956.0,2760.0,1608.0
1665751233922243948,2956.0,2759.0,1610.0
1665751233983544955,2955.0,2759.0,1610.0
1665751234044551480,2955.0,2758.0,1610.0
1665751234106095730,2954.0,2759.0,1609.0
1665751234182498290,2954.0,2759.0,1608.0
1665751234259940390,2954.0,2759.0,1609.0
1665751234321453944,2954.0,2759.0,1609.0
1665751234382547977,2953.0,2759.0,1610.0
1665751234443300206,2953.0,2759.0,1610.0
1665751234504428395,2953.0,2759.0,1610.0
1665751234566553495,2953.0,2760.0,1611.0
1665751234642103768,2952.0,2759.0,1612.0
1665751234702521261,2952.0,2760.0,1612.0
1665751234757621303,2952.0,2760.0,1612.0
1665751234847519594,2952.0,2760.0,1611.0
1665751234910078907,2952.0,2760.0,1610.0
1665751234971761369,2952.0,2760.0,1611.0
1665751235046475215,2952.0,2760.0,1610.0
1665751235124292505,2953.0,2761.0,1608.0
1665751235186276554,2953.0,2761.0,1609.0
1665751235262526956,2953.0,2762.0,1607.0
1665751235324622053,2953.0,2762.0,1606.0
