rosbagTimestamp,x,y,z
1665750595077592914,0.0,0.0,0.0
1665750595140120633,0.0,0.0,0.0
1665750595202451789,0.0,0.0,0.0
1665750595266728102,0.0,0.0,0.0
1665750595329009953,0.0,0.0,0.0
1665750595391196153,0.0,0.0,0.0
1665750595454792432,0.0,0.0,0.0
1665750595516785002,0.0,0.0,0.0
1665750595578744317,2904.0,2190.0,2129.0
1665750595637896041,2854.0,2111.0,2354.0
1665750595699296636,2903.0,2182.0,2166.0
1665750595762391594,2896.0,2250.0,2015.0
1665750595824872968,2867.0,2171.0,2144.0
1665750595884889290,2894.0,2208.0,2133.0
1665750595946073180,2894.0,2208.0,2133.0
1665750596008231834,2901.0,2137.0,2195.0
1665750596068457448,2902.0,2207.0,2174.0
1665750596128759201,2888.0,2212.0,1981.0
1665750596190405262,2905.0,2173.0,2103.0
1665750596251357409,2910.0,2232.0,2019.0
1665750596312330082,2890.0,2333.0,1702.0
1665750596373269465,2910.0,2196.0,2021.0
1665750596433723422,2917.0,2265.0,2065.0
1665750596493875314,2911.0,2319.0,1738.0
1665750596553514317,2935.0,2461.0,1494.0
1665750596614977780,2934.0,2340.0,1772.0
1665750596674532709,2877.0,2181.0,2175.0
1665750596734399455,2875.0,2201.0,2203.0
1665750596796345994,2851.0,2152.0,2267.0
1665750596857650262,2876.0,2286.0,1927.0
1665750596917780795,2871.0,2172.0,2211.0
1665750596979558239,2874.0,2170.0,2126.0
1665750597045219186,2988.0,2684.0,938.0
1665750597106086677,2914.0,2233.0,2002.0
1665750597168176884,2875.0,2201.0,2203.0
1665750597229260839,2880.0,2149.0,2360.0
1665750597291328962,2899.0,2233.0,2089.0
1665750597352586811,2909.0,2113.0,2204.0
1665750597416503655,2917.0,2247.0,2151.0
1665750597477768167,2872.0,2205.0,2165.0
1665750597539128179,2905.0,2147.0,2273.0
1665750597600417828,2922.0,2218.0,2118.0
1665750597661140263,2935.0,2193.0,2157.0
1665750597720539065,2888.0,2203.0,2125.0
1665750597781320854,2918.0,2206.0,2054.0
1665750597842206078,2855.0,2106.0,2289.0
1665750597904460017,2893.0,2178.0,2129.0
1665750597964606362,2910.0,2232.0,2019.0
1665750598023771327,2888.0,2212.0,1981.0
1665750598084699959,2893.0,2178.0,2129.0
1665750598146106367,2918.0,2206.0,2054.0
1665750598207255753,2880.0,2198.0,2117.0
1665750598266390697,2912.0,2353.0,1741.0
1665750598327182370,2892.0,2169.0,2143.0
1665750598387542957,2896.0,2171.0,2054.0
1665750598448621213,2917.0,2188.0,2090.0
1665750598512258006,2906.0,2188.0,2054.0
1665750598574224776,2894.0,2202.0,2063.0
1665750598633862046,2878.0,2182.0,2134.0
1665750598690850351,2894.0,2202.0,2063.0
1665750598748864681,2906.0,2173.0,2081.0
1665750598807307757,2892.0,2169.0,2143.0
1665750598907828315,2937.0,2323.0,1737.0
1665750598967568094,2897.0,2237.0,1965.0
1665750599026853094,2890.0,2333.0,1702.0
1665750599086338285,2911.0,2319.0,1738.0
1665750599146723681,2905.0,2173.0,2103.0
1665750599209951650,2901.0,2138.0,2165.0
1665750599270609347,2918.0,2206.0,2054.0
1665750599332900653,2876.0,2170.0,2169.0
1665750599396031200,2896.0,2194.0,2149.0
1665750599457552420,2883.0,2162.0,2188.0
1665750599517636335,2852.0,2176.0,2179.0
1665750599580567135,2859.0,2194.0,2183.0
1665750599640650586,2852.0,2176.0,2179.0
1665750599701645751,2882.0,2147.0,2238.0
1665750599765398531,2881.0,2153.0,2198.0
1665750599827020335,2884.0,2205.0,2166.0
1665750599887288776,2896.0,2142.0,2208.0
1665750599948784096,2888.0,2158.0,2073.0
1665750600012073612,2863.0,2167.0,2209.0
1665750600074296316,2887.0,2124.0,2178.0
1665750600134836182,2861.0,2133.0,2226.0
1665750600197272548,2901.0,2125.0,2108.0
1665750600258184725,2886.0,2136.0,2235.0
1665750600321292201,2902.0,2156.0,2039.0
1665750600382520853,2899.0,2063.0,2217.0
1665750600443786516,2885.0,2160.0,2159.0
1665750600504811293,2824.0,2136.0,2245.0
1665750600565168823,2859.0,2420.0,1693.0
1665750600626240091,2862.0,2229.0,2114.0
1665750600687660671,2856.0,2184.0,2159.0
1665750600746321949,2879.0,2274.0,1947.0
1665750600808077448,2835.0,2212.0,2075.0
1665750600869267999,2850.0,2254.0,2008.0
1665750600930733113,2858.0,2149.0,2241.0
1665750600993067486,2856.0,2184.0,2159.0
1665750601052556069,2876.0,2286.0,1927.0
1665750601112875649,2860.0,2173.0,2161.0
1665750601173492674,2859.0,2194.0,2183.0
1665750601233336200,2863.0,2142.0,2170.0
1665750601294062690,2887.0,2203.0,2082.0
1665750601354219446,2857.0,2154.0,2214.0
1665750601415616849,2829.0,2176.0,2193.0
1665750601475949279,2849.0,2199.0,2130.0
1665750601536465061,2838.0,2181.0,2211.0
1665750601597900123,2881.0,2099.0,2326.0
1665750601653694636,2859.0,2075.0,2299.0
1665750601713595829,2872.0,2110.0,2251.0
1665750601773612631,2884.0,2079.0,2298.0
1665750601833433766,2899.0,2135.0,2180.0
1665750601894219556,2839.0,2122.0,2253.0
1665750601956180675,2843.0,2155.0,2171.0
1665750602017429064,2848.0,2084.0,2234.0
1665750602077847898,2877.0,2118.0,2142.0
1665750602140107864,2868.0,2173.0,2198.0
1665750602200019245,2896.0,2208.0,2081.0
1665750602261838255,2881.0,2168.0,2164.0
1665750602323913514,2880.0,2198.0,2144.0
1665750602386572198,2856.0,2191.0,2181.0
1665750602447148184,2908.0,2255.0,2089.0
1665750602509014879,2908.0,2191.0,2099.0
1665750602570552221,2882.0,2206.0,2150.0
1665750602632248719,2882.0,2207.0,2228.0
1665750602694326059,2894.0,2131.0,2179.0
1665750602757097527,2863.0,2107.0,2338.0
1665750603249497873,2863.0,2158.0,2167.0
1665750603310041134,2846.0,2166.0,2070.0
1665750603369830777,2869.0,2188.0,2001.0
