rosbagTimestamp,x,y,z
1665749751695200347,1979.0,2769.0,710.0
1665749751754824916,1979.0,2769.0,710.0
1665749751816742125,1979.0,2769.0,710.0
1665749751879668787,1979.0,2769.0,710.0
1665749751940902404,1979.0,2769.0,710.0
1665749752001441179,1979.0,2769.0,710.0
1665749752063169572,1979.0,2769.0,710.0
1665749752122791396,1979.0,2769.0,710.0
1665749752184793917,1979.0,2769.0,710.0
1665749752249141149,2009.0,2838.0,1004.0
1665749752312659539,2003.0,2789.0,1179.0
1665749752375392738,1975.0,2841.0,1025.0
1665749752438736500,1971.0,2754.0,1142.0
1665749752501613022,1983.0,2640.0,1354.0
1665749752563686001,1996.0,2736.0,1042.0
1665749752624968301,1984.0,2797.0,1098.0
1665749752688912747,1959.0,2821.0,1030.0
1665749752752372876,1950.0,2712.0,1274.0
1665749752816566857,1972.0,2790.0,1159.0
1665749752876718779,1941.0,2782.0,1057.0
1665749753387426584,1974.0,2792.0,1130.0
1665749753880680311,1972.0,2743.0,1077.0
1665749753944493640,1959.0,2763.0,1219.0
1665749754005755180,1975.0,2848.0,1066.0
1665749754083163792,2001.0,2824.0,1132.0
1665749754145070004,1943.0,2747.0,1218.0
1665749754253703548,1951.0,2764.0,1133.0
1665749754332393102,1938.0,2780.0,1096.0
1665749754409877917,1958.0,2743.0,1344.0
1665749755333105600,1961.0,2696.0,1214.0
1665749755393400332,1932.0,2739.0,1138.0
1665749755455152448,1972.0,2684.0,1159.0
1665749755517076096,1936.0,2716.0,1123.0
1665749755578414038,1950.0,2723.0,1137.0
1665749755655833735,1988.0,2860.0,1019.0
1665749755743906644,1937.0,2730.0,1133.0
1665749755806604177,1961.0,2696.0,1214.0
1665749755884408478,1933.0,2722.0,1210.0
1665749756377915090,1947.0,2662.0,1347.0
1665749756439297872,1969.0,2644.0,1334.0
1665749756501344932,1969.0,2780.0,1184.0
1665749756561710249,1936.0,2671.0,1249.0
1665749756637896137,1971.0,2719.0,1232.0
1665749756700946434,1975.0,2725.0,1265.0
1665749756776868856,1988.0,2721.0,1173.0
1665749756838242213,1956.0,2662.0,1310.0
1665749756901399414,1964.0,2766.0,1153.0
1665749756963559541,1939.0,2733.0,1156.0
1665749757024952067,1955.0,2728.0,1189.0
1665749757102424469,1954.0,2751.0,1147.0
1665749757164026913,1939.0,2733.0,1156.0
1665749757225075140,1947.0,2680.0,1249.0
1665749757287027024,1948.0,2668.0,1316.0
1665749757346708891,1960.0,2690.0,1333.0
1665749757408213346,1962.0,2747.0,1121.0
1665749757471936330,1951.0,2783.0,1056.0
1665749757549314842,1986.0,2756.0,1073.0
1665749758040230414,1923.0,2660.0,1353.0
1665749758102463354,1943.0,2689.0,1291.0
1665749758164848120,1935.0,2669.0,1301.0
1665749758225865324,1954.0,2699.0,1234.0
1665749758286398123,1923.0,2743.0,1155.0
1665749758348616125,1962.0,2726.0,1226.0
1665749758411945369,1932.0,2724.0,1195.0
1665749758488898460,1923.0,2660.0,1353.0
1665749758550987227,1956.0,2662.0,1310.0
1665749758614715095,1936.0,2671.0,1249.0
1665749758677369808,1949.0,2726.0,1193.0
1665749758739178053,1947.0,2662.0,1347.0
1665749758801577504,1961.0,2696.0,1280.0
1665749758865159638,1937.0,2636.0,1354.0
1665749758928596722,1975.0,2654.0,1294.0
1665749758991077621,1971.0,2649.0,1393.0
1665749759054299224,1929.0,2757.0,1105.0
1665749759115049148,1938.0,2713.0,1182.0
1665749759192765656,1950.0,2812.0,1074.0
1665749759686017816,1917.0,2641.0,1380.0
1665749759748368856,1965.0,2714.0,1240.0
1665749759811521027,1942.0,2770.0,1098.0
1665749759873545780,1940.0,2740.0,1192.0
1665749760366981027,1957.0,2702.0,1260.0
1665749760429812191,1949.0,2633.0,1304.0
1665749760508110381,1928.0,2687.0,1347.0
1665749760571678175,1976.0,2678.0,1298.0
1665749760634115738,1965.0,2634.0,1311.0
